id,journalCodeId,entryDate,journalMemo,checkNumber,postingMemo,amount,isCashPosting,referenceNumber,payeeName,payeeNameRaw,payeeNames,userTypeId,leaseId,unitNumber,unitId,buildingName,journalCodeDescription
63243844,8,1/6/2026,Multiple bills,,"#2658949 731 Main BLDG - Pest control, common area every other month.",-105,0,2658949,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,731 W. Main Ave.,EFT
63243853,8,1/6/2026,Multiple bills,,"#2659289 6901-17 Main BLDG - Pest control, common area twice a month.",-195,0,2659289,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,EFT
63243853,8,1/6/2026,Multiple bills,,"#2659290 6949-59 Main BLDG - Pest control, common area twice a month.",-130,0,2659290,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,EFT
63243861,8,1/6/2026,"2659202 - #2659202 2226 Main BLDG - Pest control, common area monthly.",,"#2659202 2226 Main BLDG - Pest control, common area monthly.",-74,0,2659202,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2226 W. Main,EFT
63243862,8,1/6/2026,"2659219 - #2659219 2400 Main BLDG - Pest control, common area monthly.",,"#2659219 2400 Main BLDG - Pest control, common area monthly.",-74,0,2659219,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2400 S. Main St.,EFT
63243866,8,1/6/2026,"2656652 - #2656652 2302 Main BLDG - Pest control, common area.",,"#2656652 2302 Main BLDG - Pest control, common area.",-160,0,2656652,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2302 West Main Street,EFT
63243872,8,1/6/2026,"2659093 - #2659093 4500 Main BLDG - Pest control, common area. Plus 1 individual unit.",,"#2659093 4500 Main BLDG - Pest control, common area. Plus 1 individual unit.",-50,0,2659093,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4500 W Main Ave,EFT
63243873,8,1/6/2026,"2659372 - #2659372 2322 Main BLDG - Pest control, common area monthly.",,"#2659372 2322 Main BLDG - Pest control, common area monthly.",-100,0,2659372,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2322 West Main Avenue,EFT
63243874,8,1/6/2026,"2659315 - #2659315 3758 Main BLDG - Pest control, common area.",,"#2659315 3758 Main BLDG - Pest control, common area.",-300,0,2659315,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3758 West Main Avenue,EFT
63243875,8,1/6/2026,"2658624 - #2658624 2956 Main BLDG - Pest control, common area.",,"#2658624 2956 Main BLDG - Pest control, common area.",-160,0,2658624,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2956 North Main Avenue,EFT
63243878,8,1/6/2026,"2648756 - #2648756 1449 Main BLDG - Pest control, common area.",,"#2648756 1449 Main BLDG - Pest control, common area.",-175,0,2648756,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1449 Main Avenue,EFT
63243880,8,1/6/2026,"2659078 - #2659078 2938 Main BLDG - Pest control, common area quarterly. Plus 2 individual units.",,"#2659078 2938 Main BLDG - Pest control, common area quarterly. Plus 2 individual units.",-156,0,2659078,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2938 North Main Avenue,EFT
63243881,8,1/6/2026,"2658794 - #2658794 1706 Main BLDG - Pest control, common area monthly.",,"#2658794 1706 Main BLDG - Pest control, common area monthly.",-105,0,2658794,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1706 Main Avenue,EFT
63243884,8,1/6/2026,Multiple bills,,"#2650076 1321 Main BLDG - Pest control, common area 10/14/25",-160,0,2650076,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1321 West Main Street,EFT
63243884,8,1/6/2026,Multiple bills,,"#2652880 1321 Main BLDG - Pest control, common area 11/7/25",-160,0,2652880,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1321 West Main Street,EFT
63287444,1,1/12/2026,"#2659972 1235 Main BLDG - Pest control, common area monthly.",,"#2659972 1235 Main BLDG - Pest control, common area monthly.",74,0,2659972,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1235 W. Main Street,EFT
63287445,1,1/12/2026,"#2659820 1355 Main BLDG - Pest control, common area every other month.",,"#2659820 1355 Main BLDG - Pest control, common area every other month.",100,0,2659820,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1355 W. Main,EFT
63287446,1,1/12/2026,"#2660206 1707 Main BLDG - Pest control, common area quarterly.",,"#2660206 1707 Main BLDG - Pest control, common area quarterly.",175,0,2660206,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1707 South Main Avenue,EFT
63287447,1,1/12/2026,"#2660025 1953 Main BLDG - Pest control, common area every other month.",,"#2660025 1953 Main BLDG - Pest control, common area every other month.",130,0,2660025,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1953 West Main Avenue,EFT
63287448,1,1/12/2026,"#2659984 2346 Main BLDG - Pest control, common area every other month.",,"#2659984 2346 Main BLDG - Pest control, common area every other month.",100,0,2659984,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2346 West Main Street,EFT
63287449,1,1/12/2026,"#2659736 2455 Main BLDG - Pest control, common area monthly.",,"#2659736 2455 Main BLDG - Pest control, common area monthly.",75,0,2659736,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2455 N. Main Ave,EFT
63287450,1,1/12/2026,"#2659502 2939 Main BLDG - Pest control, common area monthly.",,"#2659502 2939 Main BLDG - Pest control, common area monthly.",75,0,2659502,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2939 West Main Avenue,EFT
63287451,1,1/12/2026,"#2659651 3709 Main BLDG - Pest control, common area.",,"#2659651 3709 Main BLDG - Pest control, common area.",225,0,2659651,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3709 North Main Avenue,EFT
63287452,1,1/12/2026,"#2659877 3746 Main BLDG - Pest control, common area twice a month.",,"#2659877 3746 Main BLDG - Pest control, common area twice a month.",105,0,2659877,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3746 West Main Avenue,EFT
63287453,1,1/12/2026,"#2659609 4220 Main BLDG - Pest control, common area monthly.",,"#2659609 4220 Main BLDG - Pest control, common area monthly.",60,0,2659609,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4220 West Main Avenue,EFT
63287454,1,1/12/2026,"#2660200 4500 Main BLDG - Pest control, common area every other month.",,"#2660200 4500 Main BLDG - Pest control, common area every other month.",170,0,2660200,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4500 W Main Ave,EFT
63287455,1,1/12/2026,"#2659642 6901 17 Main BLDG - Pest control, common area twice a month, plus 15 units.",,"#2659642 6901 17 Main BLDG - Pest control, common area twice a month, plus 15 units.",225,0,2659642,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,EFT
63287456,1,1/12/2026,"#2659650 6949 59 Main BLDG - Pest control, common area twice a month, plus 5 units.",,"#2659650 6949 59 Main BLDG - Pest control, common area twice a month, plus 5 units.",75,0,2659650,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,EFT
63287457,1,1/12/2026,"#2660110 736 Main 1 - Pest control, common area.",,"#2660110 736 Main 1 - Pest control, common area.",160,0,2660110,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,736 W. Main Terrace,EFT
63287458,1,1/12/2026,"#2660306 950 Main COACH HOUSE - Pest control, common area monthly.",,"#2660306 950 Main COACH HOUSE - Pest control, common area monthly.",65,0,2660306,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,950 North Main Street,EFT
63292445,8,1/14/2026,Multiple bills,,"#2659972 1235 Main BLDG - Pest control, common area monthly.",-74,0,2659972,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1235 W. Main Street,EFT
63292445,8,1/14/2026,Multiple bills,,"#2659609 4220 Main BLDG - Pest control, common area monthly.",-60,0,2659609,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4220 West Main Avenue,EFT
63292445,8,1/14/2026,Multiple bills,,"#2660110 736 Main 1 - Pest control, common area.",-160,0,2660110,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,736 W. Main Terrace,EFT
63292445,8,1/14/2026,Multiple bills,,"#2660306 950 Main COACH HOUSE - Pest control, common area monthly.",-65,0,2660306,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,950 North Main Street,Check 211
63292451,8,1/14/2026,Multiple bills,,"#2659820 1355 Main BLDG - Pest control, common area every other month.",-100,0,2659820,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1355 W. Main,EFT
63292451,8,1/14/2026,Multiple bills,,"#2659736 2455 Main BLDG - Pest control, common area monthly.",-75,0,2659736,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2455 N. Main Ave,Bill
63292453,8,1/14/2026,Multiple bills,,"#2659642 6901 17 Main BLDG - Pest control, common area twice a month, plus 15 units.",-225,0,2659642,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6901 S Main Ave,Bill
63292453,8,1/14/2026,Multiple bills,,"#2659650 6949 59 Main BLDG - Pest control, common area twice a month, plus 5 units.",-75,0,2659650,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,6949 S Main Ave,Bill
63292460,8,1/14/2026,"2660206 - #2660206 1707 Main BLDG - Pest control, common area quarterly.",,"#2660206 1707 Main BLDG - Pest control, common area quarterly.",-175,0,2660206,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1707 South Main Avenue,Bill
63292463,8,1/14/2026,"2659984 - #2659984 2346 Main BLDG - Pest control, common area every other month.",,"#2659984 2346 Main BLDG - Pest control, common area every other month.",-100,0,2659984,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2346 West Main Street,Bill
63292464,8,1/14/2026,"2659502 - #2659502 2939 Main BLDG - Pest control, common area monthly.",,"#2659502 2939 Main BLDG - Pest control, common area monthly.",-75,0,2659502,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2939 West Main Avenue,Bill
63292465,8,1/14/2026,"2660200 - #2660200 4500 Main BLDG - Pest control, common area every other month.",,"#2660200 4500 Main BLDG - Pest control, common area every other month.",-170,0,2660200,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4500 W Main Ave,Bill
63292468,8,1/14/2026,"2659877 - #2659877 3746 Main BLDG - Pest control, common area twice a month.",,"#2659877 3746 Main BLDG - Pest control, common area twice a month.",-105,0,2659877,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3746 West Main Avenue,Bill
63292469,8,1/14/2026,"2660025 - #2660025 1953 Main BLDG - Pest control, common area every other month.",,"#2660025 1953 Main BLDG - Pest control, common area every other month.",-130,0,2660025,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1953 West Main Avenue,Bill
63292476,8,1/14/2026,"2659651 - #2659651 3709 Main BLDG - Pest control, common area.",,"#2659651 3709 Main BLDG - Pest control, common area.",-225,0,2659651,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3709 North Main Avenue,Bill
63328550,1,1/20/2026,"#2660991 1544 Main BLDG - Pest control, common area every other month.",,"#2660991 1544 Main BLDG - Pest control, common area every other month.",75,0,2660991,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1544 W. Main Avenue,Bill
63328551,1,1/20/2026,"#2660333 1838 Main BLDG - Pest control, common area.",,"#2660333 1838 Main BLDG - Pest control, common area.",160,0,2660333,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1838 West Main Place,Bill
63328552,1,1/20/2026,"#2661065 1904 Main BLDG - Pest control, common area.",,"#2661065 1904 Main BLDG - Pest control, common area.",160,0,2661065,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1904 N. Main,Bill
63328553,1,1/20/2026,"#2661295 1936 Main BLDG - Pest control, common area.",,"#2661295 1936 Main BLDG - Pest control, common area.",74,0,2661295,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1936 N. Main Park,Bill
63328554,1,1/20/2026,"#2660600 2049 Main BLDG - Pest control, common area twice a month.",,"#2660600 2049 Main BLDG - Pest control, common area twice a month.",170,0,2660600,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2049 West Main Street,Bill
63328555,1,1/20/2026,"#2661082 2340 Main BLDG - Pest control, common area.",,"#2661082 2340 Main BLDG - Pest control, common area.",84,0,2661082,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2340 N. Main,Bill
63328558,1,1/20/2026,"#2661309 2625 Main BLDG - Pest control, common area.",,"#2661309 2625 Main BLDG - Pest control, common area.",60,0,2661309,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2625 N. Main,Bill
63328559,1,1/20/2026,"#2660825 2716-24 Main BLDG - Pest control, common area monthly.",,"#2660825 2716-24 Main BLDG - Pest control, common area monthly.",65,0,2660825,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2716 West Main Avenue,Bill
63328560,1,1/20/2026,"#2661158 3104 Main BLDG - Pest control, common area.",,"#2661158 3104 Main BLDG - Pest control, common area.",79,0,2661158,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3104 North Main Ave.,Bill
63328561,1,1/20/2026,"#2661221 3318 Main BLDG - Pest control, common area.",,"#2661221 3318 Main BLDG - Pest control, common area.",75,0,2661221,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3318 North Main Avenue,Bill
63328562,1,1/20/2026,"#2660810 3754 Main BLDG - Pest control, common area.",,"#2660810 3754 Main BLDG - Pest control, common area.",320,0,2660810,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3754 West Main Avenue,Bill
63328563,1,1/20/2026,"#2660987 3856 Main BLDG - Pest control, common area every other month.",,"#2660987 3856 Main BLDG - Pest control, common area every other month.",116,0,2660987,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3856 W. Main Ave,Bill
63328564,1,1/20/2026,"#2661081 4819 Main BLDG - Pest control, common area.",,"#2661081 4819 Main BLDG - Pest control, common area.",79,0,2661081,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4819 W. Main Avenue,Bill
63328565,1,1/20/2026,"#2660773 4856 Main BLDG - Pest control, common area every other month.",,"#2660773 4856 Main BLDG - Pest control, common area every other month.",90,0,2660773,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4856 N Main Ave,Bill
63328566,1,1/20/2026,"#2661154 815 Main BLDG - Pest control, common area.",,"#2661154 815 Main BLDG - Pest control, common area.",70,0,2661154,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,815 North Main Avenue,Bill
63329636,8,1/21/2026,Multiple bills,,"#2660825 2716-24 Main BLDG - Pest control, common area monthly.",-65,0,2660825,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2716 West Main Avenue,EFT
63329636,8,1/21/2026,Multiple bills,,"#2661158 3104 Main BLDG - Pest control, common area.",-79,0,2661158,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3104 North Main Ave.,EFT
63329636,8,1/21/2026,Multiple bills,,"#2661221 3318 Main BLDG - Pest control, common area.",-75,0,2661221,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3318 North Main Avenue,EFT
63329636,8,1/21/2026,Multiple bills,,"#2660987 3856 Main BLDG - Pest control, common area every other month.",-116,0,2660987,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,3856 W. Main Ave,EFT
63329640,8,1/21/2026,"2661082 - #2661082 2340 Main BLDG - Pest control, common area.",,"#2661082 2340 Main BLDG - Pest control, common area.",-84,0,2661082,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2340 N. Main,EFT
63329641,8,1/21/2026,Multiple bills,,"#2661295 1936 Main BLDG - Pest control, common area.",-74,0,2661295,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1936 N. Main Park,EFT
63329641,8,1/21/2026,Multiple bills,,"#2661309 2625 Main BLDG - Pest control, common area.",-60,0,2661309,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,2625 N. Main,EFT
63329644,8,1/21/2026,Multiple bills,,"#2661065 1904 Main BLDG - Pest control, common area.",-160,0,2661065,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,1904 N. Main,EFT
63329644,8,1/21/2026,Multiple bills,,"#2661081 4819 Main BLDG - Pest control, common area.",-79,0,2661081,Wednesday Pest Control,Wednesday Pest Control,Wednesday Pest Control,16,0,,,4819 W. Main Avenue,EFT
